HHID,Home,Urb,Comp,Child,Day,SEC,NumCars,Age,Driver,Gender,Wstat,pAge,pDriver,pGender,pWstat
86124,5642,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
86125,5642,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
86233,5642,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
86135,5641,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
86134,5642,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
86235,5641,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
86237,5642,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
86234,5641,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
86236,5642,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
86238,5642,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
86239,5642,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
86242,5642,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
86243,5641,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
86916,5641,0,2,1,0,3,2,1,true,1,2,0,true,0,0
86972,5641,0,2,0,0,3,2,1,true,1,2,2,true,0,0
86938,5642,0,2,0,0,3,2,1,true,1,2,1,true,0,0
86990,5641,0,2,0,0,3,2,2,true,1,2,2,true,0,0
87672,5642,0,3,0,0,3,2,1,true,1,2,1,true,0,1
87671,5641,0,3,0,0,3,2,1,true,1,2,1,true,0,1
87673,5642,0,3,0,0,3,2,1,true,1,2,1,true,0,1
87602,5642,0,3,1,0,3,2,1,true,1,2,0,true,0,1
87691,5641,0,3,1,0,3,2,1,true,1,2,1,true,0,1
87772,5642,0,3,3,0,3,2,2,true,1,2,1,true,0,1
87801,5642,0,3,0,0,3,2,2,true,1,2,2,true,0,1
87804,5641,0,3,0,0,3,2,2,true,1,2,2,true,0,1
87812,5642,0,3,0,0,3,2,3,true,1,2,2,true,0,1
87806,5642,0,3,0,0,3,2,2,true,1,2,2,true,0,1
87693,5641,0,3,1,0,3,2,1,true,1,2,1,true,0,1
87813,5641,0,3,0,0,3,2,3,true,1,2,2,true,0,1
87966,5641,0,2,0,0,3,2,2,true,1,0,2,true,0,2
89035,5641,0,3,1,0,3,2,1,true,1,2,0,true,0,2
89038,5641,0,3,1,0,3,2,1,true,1,2,0,true,0,2
89040,5642,0,3,1,0,3,2,1,true,1,2,0,true,0,2
89042,5641,0,3,1,0,3,2,1,true,1,2,0,true,0,2
89045,5641,0,3,1,0,3,2,1,true,1,2,0,true,0,2
89079,5642,0,3,0,0,3,2,1,true,1,2,1,true,0,2
89089,5641,0,3,0,0,3,2,1,true,1,2,1,true,0,2
89058,5642,0,3,1,0,3,2,0,true,1,2,1,true,0,2
89099,5642,0,3,1,0,3,2,1,true,1,2,1,true,0,2
89084,5642,0,3,0,0,3,2,1,true,1,2,1,true,0,2
89166,5641,0,3,0,0,3,2,2,true,1,2,1,true,0,2
89100,5641,0,3,1,0,3,2,1,true,1,2,1,true,0,2
93409,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93411,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93410,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93413,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93412,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93415,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93416,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93414,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93417,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93419,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93418,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93420,5612,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
93430,5612,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
93428,5612,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
93429,5612,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
93500,5612,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
93501,5612,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
93503,5612,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
93502,5612,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
93505,5612,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
93506,5612,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
93499,5612,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
94615,5612,0,3,1,0,3,2,1,true,1,2,0,true,0,1
94614,5612,0,3,1,0,3,2,1,true,1,2,0,true,0,1
94008,5612,0,2,1,0,3,2,1,true,1,2,0,true,0,0
94687,5612,0,3,1,0,3,2,1,true,1,2,1,true,0,1
94672,5612,0,3,0,0,3,2,1,true,1,2,1,true,0,1
94758,5612,0,3,0,0,3,2,1,true,1,2,2,true,0,1
94766,5612,0,3,0,0,3,2,2,true,1,2,2,true,0,1
94862,5612,0,2,0,0,3,2,2,true,1,0,1,true,0,2
95645,5612,0,3,1,0,3,2,1,true,1,2,0,true,0,2
95644,5612,0,3,1,0,3,2,1,true,1,2,0,true,0,2
95656,5612,0,3,1,0,3,2,0,true,1,2,1,true,0,2
95676,5612,0,3,0,0,3,2,1,true,1,2,1,true,0,2
95653,5612,0,3,0,0,3,2,0,true,1,2,1,true,0,2
95679,5612,0,3,0,0,3,2,1,true,1,2,1,true,0,2
95688,5612,0,3,1,0,3,2,1,true,1,2,1,true,0,2
95690,5612,0,3,1,0,3,2,1,true,1,2,1,true,0,2
95681,5612,0,3,0,0,3,2,1,true,1,2,1,true,0,2
103448,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103447,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103446,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103450,5614,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103449,5613,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103453,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103454,5613,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103451,5613,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103456,5613,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103452,5613,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103455,5613,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103459,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103458,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103460,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103461,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103457,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103464,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103462,5614,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103463,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103481,5611,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
103466,5611,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103465,5614,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
103482,5611,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
103485,5611,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
103483,5611,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
103622,5611,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
103486,5613,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
103623,5611,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
103484,5611,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
103624,5613,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
103626,5611,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
103625,5611,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
103628,5613,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
103627,5614,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
103629,5613,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
103633,5614,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
103635,5614,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
103630,5614,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
103634,5613,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
104854,5611,0,2,1,0,3,2,0,true,1,2,1,true,0,0
104838,5611,0,2,1,0,3,2,1,true,1,2,0,true,0,0
104884,5611,0,2,0,0,3,2,1,true,1,2,1,true,0,0
104896,5613,0,2,1,0,3,2,1,true,1,2,1,true,0,0
104883,5611,0,2,0,0,3,2,1,true,1,2,1,true,0,0
104935,5611,0,2,0,0,3,2,2,true,1,2,1,true,0,0
104895,5611,0,2,1,0,3,2,1,true,1,2,1,true,0,0
104949,5613,0,2,0,0,3,2,2,true,1,2,2,true,0,0
104948,5613,0,2,0,0,3,2,2,true,1,2,2,true,0,0
106224,5613,0,3,0,0,3,2,1,true,1,2,1,true,0,1
106230,5614,0,3,0,0,3,2,1,true,1,2,1,true,0,1
106225,5611,0,3,0,0,3,2,1,true,1,2,1,true,0,1
106222,5611,0,3,0,0,3,2,1,true,1,2,1,true,0,1
106263,5613,0,3,1,0,3,2,1,true,1,2,1,true,0,1
106432,5611,0,3,0,0,3,2,1,true,1,2,2,true,0,1
106426,5613,0,3,0,0,3,2,2,true,1,2,1,true,0,1
106455,5611,0,3,0,0,3,2,3,true,1,2,2,true,0,1
106451,5611,0,3,0,0,3,2,2,true,1,2,2,true,0,1
108322,5613,0,3,0,0,3,2,0,true,1,2,1,true,0,2
108294,5611,0,3,1,0,3,2,1,true,1,2,0,true,0,2
108257,5611,0,3,0,0,3,2,1,true,1,2,0,true,0,2
108323,5614,0,3,0,0,3,2,0,true,1,2,1,true,0,2
108379,5611,0,3,0,0,3,2,1,true,1,2,1,true,0,2
108383,5611,0,3,0,0,3,2,1,true,1,2,1,true,0,2
108384,5611,0,3,0,0,3,2,1,true,1,2,1,true,0,2
108377,5613,0,3,0,0,3,2,1,true,1,2,1,true,0,2
108390,5611,0,3,0,0,3,2,1,true,1,2,1,true,0,2
108385,5614,0,3,0,0,3,2,1,true,1,2,1,true,0,2
108391,5611,0,3,0,0,3,2,1,true,1,2,1,true,0,2
108393,5611,0,3,0,0,3,2,1,true,1,2,1,true,0,2
108412,5611,0,3,1,0,3,2,1,true,1,2,1,true,0,2
108413,5611,0,3,1,0,3,2,1,true,1,2,1,true,0,2
108333,5614,0,3,1,0,3,2,0,true,1,2,1,true,0,2
108396,5611,0,3,0,0,3,2,1,true,1,2,1,true,0,2
108418,5611,0,3,1,0,3,2,1,true,1,2,1,true,0,2
108417,5611,0,3,1,0,3,2,1,true,1,2,1,true,0,2
108507,5614,0,3,0,0,3,2,2,true,1,2,1,true,0,2
108505,5614,0,3,0,0,3,2,2,true,1,2,1,true,0,2
108509,5613,0,3,3,0,3,2,2,true,1,2,1,true,0,2
108515,5611,0,3,0,0,3,2,2,true,1,2,2,true,0,2
116217,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116216,5615,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116215,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116218,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116220,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116219,5615,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116223,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116222,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116221,5615,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116226,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116224,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116225,5615,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116227,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116229,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116228,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116230,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116232,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116231,5615,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116234,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116235,5615,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116233,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116237,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116239,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116236,5615,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116238,5616,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
116258,5616,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
116259,5616,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
116257,5616,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
116262,5616,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
116260,5615,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
116261,5616,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
116263,5616,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
116406,5615,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
116405,5616,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
116409,5615,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
116408,5615,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
116410,5615,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
116411,5615,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
116407,5615,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
116415,5616,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
116412,5616,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
116416,5615,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
116413,5616,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
116417,5615,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
117233,5615,0,2,1,0,3,2,1,true,1,2,1,true,0,0
117229,5616,0,2,0,0,3,2,1,true,1,2,1,true,0,0
117253,5616,0,2,0,0,3,2,2,true,1,2,1,true,0,0
117264,5616,0,2,0,0,3,2,2,true,1,2,2,true,0,0
117265,5616,0,2,0,0,3,2,2,true,1,2,2,true,0,0
118148,5615,0,3,1,0,3,2,1,true,1,2,0,true,0,1
118227,5616,0,3,0,0,3,2,1,true,1,2,1,true,0,1
118228,5616,0,3,0,0,3,2,1,true,1,2,1,true,0,1
118144,5615,0,3,1,0,3,2,1,true,1,2,0,true,0,1
118230,5615,0,3,0,0,3,2,1,true,1,2,1,true,0,1
118368,5616,0,3,0,0,3,2,2,true,1,2,2,true,0,1
118574,5616,0,2,0,0,3,2,2,true,1,0,1,true,0,2
118548,5616,0,2,0,0,3,2,1,true,1,0,1,true,0,2
118547,5615,0,2,0,0,3,2,1,true,1,0,1,true,0,2
120062,5616,0,3,1,0,3,2,1,true,1,2,0,true,0,2
120028,5616,0,3,0,0,3,2,1,true,1,2,0,true,0,2
120070,5616,0,3,1,0,3,2,1,true,1,2,0,true,0,2
120069,5616,0,3,1,0,3,2,1,true,1,2,0,true,0,2
120129,5616,0,3,0,0,3,2,1,true,1,2,1,true,0,2
120024,5616,0,3,0,0,3,2,1,true,1,2,0,true,0,2
120099,5615,0,3,1,0,3,2,0,true,1,2,1,true,0,2
120133,5616,0,3,0,0,3,2,1,true,1,2,1,true,0,2
120131,5616,0,3,0,0,3,2,1,true,1,2,1,true,0,2
120132,5615,0,3,0,0,3,2,1,true,1,2,1,true,0,2
120136,5616,0,3,0,0,3,2,1,true,1,2,1,true,0,2
120134,5616,0,3,0,0,3,2,1,true,1,2,1,true,0,2
120140,5616,0,3,0,0,3,2,1,true,1,2,1,true,0,2
120142,5615,0,3,0,0,3,2,1,true,1,2,1,true,0,2
120144,5616,0,3,0,0,3,2,1,true,1,2,1,true,0,2
120137,5616,0,3,0,0,3,2,1,true,1,2,1,true,0,2
120158,5616,0,3,1,0,3,2,1,true,1,2,1,true,0,2
120156,5616,0,3,1,0,3,2,1,true,1,2,1,true,0,2
120157,5616,0,3,1,0,3,2,1,true,1,2,1,true,0,2
120243,5616,0,3,0,0,3,2,2,true,1,2,2,true,0,2
120231,5616,0,3,0,0,3,2,2,true,1,2,1,true,0,2
120233,5616,0,3,0,0,3,2,2,true,1,2,1,true,0,2
128031,5622,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128032,5622,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128030,5622,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128034,5622,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128035,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128033,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128036,5622,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128038,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128040,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128037,5622,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128042,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128039,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128041,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128045,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128046,5621,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128044,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128043,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128048,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128050,5621,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128049,5623,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128051,5621,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128047,5622,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128067,5621,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
128068,5623,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
128052,5622,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
128069,5621,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
128072,5623,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
128071,5623,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
128211,5622,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
128210,5622,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
128212,5622,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
128214,5622,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
128070,5622,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
128213,5623,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
128215,5623,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
128218,5623,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
128220,5623,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
128221,5621,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
128217,5621,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
128216,5623,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
128222,5623,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
129453,5623,0,2,0,0,3,2,2,true,1,2,1,true,0,0
129472,5622,0,2,0,0,3,2,2,true,1,2,2,true,0,0
129420,5622,0,2,0,0,3,2,1,true,1,2,1,true,0,0
130521,5623,0,3,0,0,3,2,1,true,1,2,1,true,0,1
130545,5622,0,3,1,0,3,2,1,true,1,2,1,true,0,1
130433,5623,0,3,1,0,3,2,1,true,1,2,0,true,0,1
130670,5621,0,3,0,0,3,2,2,true,1,2,2,true,0,1
130643,5621,0,3,0,0,3,2,2,true,1,2,1,true,0,1
130547,5622,0,3,1,0,3,2,1,true,1,2,1,true,0,1
130672,5622,0,3,0,0,3,2,2,true,1,2,2,true,0,1
130674,5622,0,3,0,0,3,2,2,true,1,2,2,true,0,1
130852,5623,0,2,1,0,3,2,1,true,1,0,0,true,0,2
132459,5622,0,3,0,0,3,2,1,true,1,2,0,true,0,2
132457,5623,0,3,0,0,3,2,1,true,1,2,0,true,0,2
132498,5622,0,3,1,0,3,2,1,true,1,2,0,true,0,2
132497,5622,0,3,1,0,3,2,1,true,1,2,0,true,0,2
132508,5622,0,3,1,0,3,2,1,true,1,2,0,true,0,2
132501,5621,0,3,1,0,3,2,1,true,1,2,0,true,0,2
132532,5622,0,3,0,0,3,2,0,true,1,2,1,true,0,2
132510,5623,0,3,1,0,3,2,1,true,1,2,0,true,0,2
132575,5623,0,3,0,0,3,2,1,true,1,2,1,true,0,2
132570,5622,0,3,0,0,3,2,1,true,1,2,1,true,0,2
132503,5623,0,3,1,0,3,2,1,true,1,2,0,true,0,2
132576,5623,0,3,0,0,3,2,1,true,1,2,1,true,0,2
132583,5623,0,3,0,0,3,2,1,true,1,2,1,true,0,2
132596,5623,0,3,1,0,3,2,1,true,1,2,1,true,0,2
132582,5623,0,3,0,0,3,2,1,true,1,2,1,true,0,2
132598,5623,0,3,1,0,3,2,1,true,1,2,1,true,0,2
132675,5623,0,3,0,0,3,2,2,true,1,2,1,true,0,2
132581,5623,0,3,0,0,3,2,1,true,1,2,1,true,0,2
132674,5622,0,3,0,0,3,2,2,true,1,2,1,true,0,2
132687,5622,0,3,0,0,3,2,2,true,1,2,2,true,0,2
132898,5657,2,2,0,0,3,2,2,true,1,2,2,true,0,0
132907,5657,2,2,0,0,3,2,3,true,1,0,2,true,0,2
137587,5624,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137589,5625,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137588,5625,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137590,5625,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137592,5625,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137591,5625,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137593,5625,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137594,5624,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137595,5625,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137605,5624,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
137596,5624,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137597,5624,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
137606,5625,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
137691,5624,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
137690,5624,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
137607,5625,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
137692,5625,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
137693,5624,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
137694,5625,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
137697,5625,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
137695,5625,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
137698,5625,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
138692,5624,0,2,1,0,3,2,1,true,1,2,1,true,0,0
138718,5625,0,2,0,0,3,2,2,true,1,2,1,true,0,0
138668,5625,0,2,1,0,3,2,1,true,1,2,0,true,0,0
138754,5625,0,2,0,0,3,2,4,true,1,2,3,true,0,0
138721,5625,0,2,0,0,3,2,1,true,1,2,2,true,0,0
138744,5625,0,2,0,0,3,2,2,true,1,2,2,true,0,0
139383,5624,0,3,1,0,3,2,1,true,1,2,0,true,0,1
139447,5624,0,3,0,0,3,2,1,true,1,2,1,true,0,1
139382,5624,0,3,1,0,3,2,1,true,1,2,0,true,0,1
139448,5625,0,3,0,0,3,2,1,true,1,2,1,true,0,1
139464,5625,0,3,1,0,3,2,1,true,1,2,1,true,0,1
139563,5625,0,3,0,0,3,2,2,true,1,2,2,true,0,1
139723,5625,0,2,0,0,3,2,2,true,1,0,1,true,0,2
139566,5625,0,3,0,0,3,2,2,true,1,2,2,true,0,1
139725,5625,0,2,3,0,3,2,2,true,1,0,1,true,0,2
140783,5624,0,3,1,0,3,2,1,true,1,2,0,true,0,2
140758,5624,0,3,0,0,3,2,1,true,1,2,0,true,0,2
140756,5624,0,3,0,0,3,2,1,true,1,2,0,true,0,2
140786,5624,0,3,1,0,3,2,1,true,1,2,0,true,0,2
140785,5624,0,3,1,0,3,2,1,true,1,2,0,true,0,2
140791,5625,0,3,1,0,3,2,1,true,1,2,0,true,0,2
140787,5625,0,3,1,0,3,2,1,true,1,2,0,true,0,2
140788,5625,0,3,1,0,3,2,1,true,1,2,0,true,0,2
140827,5624,0,3,0,0,3,2,1,true,1,2,1,true,0,2
140829,5625,0,3,0,0,3,2,1,true,1,2,1,true,0,2
140802,5625,0,3,1,0,3,2,0,true,1,2,1,true,0,2
140830,5625,0,3,0,0,3,2,1,true,1,2,1,true,0,2
140832,5624,0,3,0,0,3,2,1,true,1,2,1,true,0,2
140844,5625,0,3,1,0,3,2,1,true,1,2,1,true,0,2
140833,5624,0,3,0,0,3,2,1,true,1,2,1,true,0,2
140900,5625,0,3,0,0,3,2,2,true,1,2,1,true,0,2
140898,5625,0,3,0,0,3,2,2,true,1,2,1,true,0,2
140914,5625,0,3,0,0,3,2,2,true,1,2,2,true,0,2
140803,5624,0,3,1,0,3,2,0,true,1,2,1,true,0,2
140915,5625,0,3,0,0,3,2,2,true,1,2,2,true,0,2
140916,5625,0,3,0,0,3,2,2,true,1,2,2,true,0,2
140917,5624,0,3,0,0,3,2,2,true,1,2,2,true,0,2
149091,5703,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
149092,5709,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
149093,5709,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
149095,5709,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
149094,5703,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
149096,5709,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
149099,5709,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
149098,5709,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
149100,5703,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
149097,5709,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
149798,5709,3,2,0,0,3,2,2,true,1,2,2,true,0,0
149799,5703,3,2,0,0,3,2,2,true,1,2,2,true,0,0
150633,5709,3,3,1,0,3,2,1,true,1,2,0,true,0,1
