"","HHID","Home","Urb","Comp","Child","Day","SEC","NumCars","Age","Driver","Gender","Wstat","pAge","pDriver","pGender","pWstat","Lng","Lat","PC6"
"1799",216978,5715,3,3,0,0,3,2,1,"true",1,2,2,"true",0,2,5.68286939186074,51.4179024580525,"5715AD"
"1800",217025,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.7086035857557,51.3907054778699,"5711VR"
"1801",217028,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.70920108789638,51.3835522450398,"5711AD"
"1802",217030,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.69749966012636,51.3916775362014,"5711PR"
"1803",217032,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.71017219559897,51.3860385451811,"5711AS"
"1804",217029,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.71577476158172,51.3896070894488,"5711XM"
"1805",217031,5715,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.6819106394847,51.416970691506,"5715AH"
"1806",217033,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.70314726591794,51.3877077438962,"5711RE"
"1807",217035,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.70798920993239,51.3879478511379,"5711AT"
"1808",217034,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.70989238363617,51.3828234462693,"5711AD"
"1809",217036,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.71226877711743,51.3946168729221,"5711VZ"
"1810",217038,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.72139279158137,51.3889031741767,"5711KA"
"1811",217041,5715,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.68894220422704,51.4196897278734,"5715AD"
"1812",217043,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.71139669292767,51.3820742704798,"5711ET"
"1813",217048,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.7120324162832,51.3814564021158,"5711GV"
"1814",217056,5711,3,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.69154003029322,51.3882471011473,"5711RE"
"1815",217046,5711,3,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.69640159987186,51.3908367844091,"5711PN"
"1816",217057,5715,3,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.67892379130171,51.4104902253386,"5715AG"
"1817",217058,5711,3,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.72461205209897,51.3840886497355,"5711KJ"
"1818",220554,5691,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.47770758573709,51.5216025688959,"5691HR"
"1819",220555,5691,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.49493508216774,51.5137035698228,"5691TR"
"1820",220556,5691,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.44813762433439,51.5111041846504,"5691NM"
"1821",220557,5691,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.4322612834785,51.5094842155829,"5691NM"
"1822",220558,5694,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.5057014097119,51.5085848296234,"5694AA"
"1823",220553,5691,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.4461915338011,51.5138960550977,"5691NM"
"1824",220560,5691,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.49087988977873,51.5213091883189,"5691GD"
"1825",220559,5691,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.48435699914381,51.5385070958322,"5691PA"
"1826",221332,5691,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.43512550609162,51.5077995776391,"5691NM"
"1827",221329,5694,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.505134290763,51.5160396872863,"5694EA"
"1828",221327,5691,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.49069501166575,51.510984580855,"5691DG"
"1829",221340,5691,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.4829159156513,51.5058723379795,"5691SP"
"1830",222005,5694,2,3,1,0,3,2,1,"true",1,2,0,"true",0,1,5.5070734174462,51.5198345147734,"5694CB"
"1831",222242,5691,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.43652283859339,51.5100406752443,"5691NM"
"1832",222254,5691,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.49578300357297,51.5100179716052,"5691AT"
"1833",222239,5691,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.49260655834433,51.5175943966626,"5691BA"
"1834",222247,5691,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.47944095862323,51.5072870642827,"5691RS"
"1835",222260,5691,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.48670775628272,51.5100743012846,"5691CD"
"1836",222472,5691,2,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.48531832123757,51.5195220866201,"5691GP"
"1837",222435,5691,2,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.47294909438891,51.5242098196284,"5691JW"
"1838",222439,5691,2,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.47816496746234,51.5218766543116,"5691HM"
"1839",222477,5691,2,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.4525095646701,51.5134951122303,"5691NM"
"1840",223632,5691,2,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.4796640920177,51.5214268690289,"5691HN"
"1841",223633,5691,2,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.48691268417867,51.5059106102984,"5691SJ"
"1842",223626,5694,2,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.49860864909479,51.5114575446197,"5694AG"
"1843",223717,5691,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.48062674173289,51.5133785238246,"5691DH"
"1844",223715,5691,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.4473303333733,51.5081903770176,"5691NM"
"1845",223860,5691,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.48100335813192,51.5359937133877,"5691PA"
"1846",223793,5691,2,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.48092987272641,51.5170450464346,"5691DP"
"1847",223856,5691,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.47730388005047,51.5204748038433,"5691JG"
"1848",223861,5691,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.47227449046685,51.521587573304,"5691JN"
"1849",223863,5691,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.48898984162656,51.5061666673933,"5691SH"
"1850",223870,5694,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.50691453433327,51.5114575225171,"5694AH"
"1851",223875,5691,2,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.43335440509311,51.5066865869558,"5691NM"
"1852",223876,5692,2,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.48425914609979,51.5326016809538,"5692VV"
"1853",228003,5552,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.45959388472436,51.3664076043511,"5552BG"
"1854",228002,5552,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.4461830812828,51.3618342956986,"5552RL"
"1855",228005,5551,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.43800994324598,51.3563276519854,"5551EA"
"1856",228004,5552,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.45590158491083,51.3564725448143,"5552KA"
"1857",228006,5551,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.43134810117887,51.3631950989624,"5551MG"
"1858",228007,5551,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.43370633578351,51.3497141570307,"5551ZC"
"1859",228009,5553,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.46527009547867,51.3566836216136,"5553EA"
"1860",228010,5551,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.44144836847026,51.3573792552819,"5551EA"
"1861",228008,5552,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.45076969788221,51.3610931058551,"5552EV"
"1862",228011,5551,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.42771306059768,51.3599125635546,"5551HA"
"1863",228525,5553,2,2,1,0,3,2,1,"true",1,2,0,"true",0,0,5.4786954086098,51.356921546097,"5553CZ"
"1864",228610,5553,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.47481323154083,51.3577955733392,"5553BD"
"1865",228614,5552,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.45312806187392,51.362239820912,"5552EB"
"1866",228612,5552,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.45122069246255,51.363002151538,"5552GC"
"1867",228613,5552,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.44834850303092,51.365786732858,"5552GZ"
"1868",228621,5552,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.45138440997836,51.3612125481738,"5552ET"
"1869",228615,5552,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.4525155523024,51.3648315106464,"5552EB"
"1870",228620,5551,2,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.43311953035202,51.3524523194757,"5551BG"
"1871",229258,5552,2,3,1,0,3,2,1,"true",1,2,0,"true",0,1,5.45040911041144,51.3660683259864,"5552BG"
"1872",229433,5551,2,3,0,0,3,2,2,"true",1,2,1,"true",0,1,5.43889313594881,51.3571590617753,"5551EA"
"1873",229342,5551,2,3,1,0,3,2,1,"true",1,2,1,"true",0,1,5.43262263567919,51.3493587592399,"5551AX"
"1874",229563,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.4300580132087,51.3519408163079,"5551TC"
"1875",229555,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.43752522866814,51.3582527305051,"5551EA"
"1876",229554,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.43290897797789,51.3620878895534,"5551PN"
"1877",229570,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.43124467405992,51.356660339437,"5551EV"
"1878",229572,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.43171102454876,51.3627307413054,"5551PB"
"1879",229569,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.43209665593345,51.3527281072243,"5551BH"
"1880",229583,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.45481087700117,51.3665230414908,"5552BG"
"1881",229576,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.44933566156489,51.3589254481598,"5552BC"
"1882",229573,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.44597157114813,51.3579592799443,"5551EA"
"1883",229591,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.45395261313748,51.3677437467889,"5552BG"
"1884",229584,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.4637515785043,51.3651330430789,"5552AC"
"1885",229802,5552,2,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.45219287462382,51.3653240987176,"5552BG"
"1886",229805,5551,2,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.42854920636043,51.3516232821474,"5551TC"
"1887",229801,5551,2,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.43854283607956,51.3591307689796,"5551EA"
"1888",229804,5553,2,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.47686591947669,51.356304174099,"5553BH"
"1889",229857,5551,2,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.43257678714671,51.3566552278914,"5551ES"
"1890",229856,5551,2,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.43194508441473,51.3519986705891,"5551BE"
"1891",229806,5552,2,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.46068200690569,51.3634324248483,"5552BZ"
"1892",229867,5552,2,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.45652076200422,51.3589859261608,"5552HP"
"1893",229864,5552,2,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.45206095651162,51.3629743828418,"5552EA"
"1894",231156,5551,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.42687427401667,51.3632887828604,"5551HT"
"1895",231063,5553,2,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.46601599591157,51.3608686737172,"5553CD"
"1896",231059,5553,2,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.46752025309843,51.35509422991,"5553CP"
"1897",231158,5553,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.47042110451995,51.3558605106702,"5553CT"
"1898",231162,5551,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.44797917247513,51.3572989977192,"5551EA"
"1899",231161,5551,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.44008887612237,51.352382175679,"5551TA"
"1900",231163,5552,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.44951243004038,51.3656956943056,"5552GX"
"1901",231248,5551,2,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.42998654238353,51.3539096685617,"5551BJ"
"1902",231251,5551,2,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.43680614562912,51.3479924064894,"5551AV"
"1903",231339,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.44366187542827,51.3569448183757,"5551EA"
"1904",231263,5552,2,3,0,0,3,2,1,"true",1,2,2,"true",0,2,5.44395159147936,51.3624760965289,"5552PR"
"1905",231262,5552,2,3,0,0,3,2,1,"true",1,2,2,"true",0,2,5.44908758626311,51.3679491640405,"5552MA"
"1906",231345,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.43319901392112,51.365245324411,"5551ME"
"1907",231346,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.45508362807578,51.3654062938212,"5552BG"
"1908",231348,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.44932607701653,51.3588777894992,"5552BC"
"1909",231341,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.46022421734719,51.3660133743065,"5552BG"
"1910",231349,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.42687987408264,51.3506973114071,"5551VD"
"1911",231350,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.45890460422015,51.3615677109551,"5552HC"
"1912",231354,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.43665328108682,51.3482061995468,"5551AV"
"1913",231353,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.45213649590968,51.3587736086948,"5552LE"
"1914",231357,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.42674923014263,51.3519487452971,"5551VR"
"1915",231361,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.43619519737709,51.3468720913565,"5551AP"
"1916",231364,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.4626077147433,51.3599131724849,"5552AG"
"1917",231365,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.4273914009578,51.36141307777,"5551HG"
"1918",231360,5553,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.46470376897158,51.359446120286,"5553CK"
"1919",231366,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.44235710011534,51.3547525731416,"5551TA"
"1920",231367,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.44079375298493,51.3542860404859,"5551TA"
"1921",231372,5553,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.46822512736937,51.360489682432,"5553CD"
"1922",231375,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.43197824743335,51.349958645221,"5551ZJ"
"1923",231368,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.42472759813221,51.3536706022323,"5551VW"
"1924",231377,5551,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.42953963984295,51.3596081981062,"5551RC"
"1925",231376,5553,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.47321861791192,51.3636348161567,"5553CT"
"1926",231378,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.45677699316225,51.3596741390339,"5552HG"
"1927",231389,5551,2,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.44405380899616,51.3569736947431,"5551EA"
"1928",231369,5552,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.46421489282264,51.3678703784452,"5552AC"
"1929",234900,5554,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.44669885953403,51.3534959420737,"5554SJ"
"1930",234902,5554,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.46090972581952,51.3495574496667,"5554DA"
"1931",234903,5556,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.43658638458875,51.2920688143056,"5556XA"
"1932",234899,5554,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.45239043555978,51.3525737921094,"5554RM"
"1933",234904,5555,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.48265705694545,51.3505342115834,"5555XC"
"1934",234901,5554,2,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.45356699252016,51.3543429752962,"5554HW"
"1935",235515,5554,2,2,0,0,3,2,2,"true",1,2,3,"true",0,0,5.44831311036023,51.3454388555388,"5554NG"
"1936",236203,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.44911781759834,51.3561447079804,"5554SW"
"1937",235440,5554,2,2,0,0,3,2,2,"true",1,2,1,"true",0,0,5.44732098339474,51.3452924081774,"5554NH"
"1938",236208,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.45690819095375,51.3416382402699,"5554MA"
"1939",236205,5555,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.4697126708667,51.3460507373892,"5555KZ"
"1940",236110,5555,2,3,0,0,3,2,2,"true",1,2,1,"true",0,1,5.47616992938665,51.3524554878119,"5555CJ"
"1941",236213,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.46027585872857,51.3467677861368,"5554JD"
"1942",236212,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.45262062967632,51.3555590995753,"5554HB"
"1943",236218,5555,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.47171561606987,51.3441749235438,"5555LC"
"1944",236225,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.45959260338462,51.3415052604912,"5554EX"
"1945",236221,5556,2,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.43386302447035,51.2919732821122,"5556XA"
"1946",236441,5554,2,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.45499434110825,51.3424213686766,"5554TW"
"1947",236448,5554,2,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.44725642425337,51.3539555513289,"5554SJ"
"1948",236447,5554,2,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.45352726374563,51.3486153401874,"5554NE"
"1949",237381,5554,2,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.46568406267173,51.3458556870979,"5554KA"
"1950",237378,5554,2,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.44622061639695,51.34682145751,"5554NH"
"1951",237386,5554,2,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.45351579519099,51.3487111461062,"5554NE"
"1952",237383,5554,2,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.46189278656233,51.3496169367158,"5554EE"
"1953",237385,5554,2,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.4593232707403,51.352913216977,"5554HP"
"1954",237463,5554,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.44841530448773,51.3521670214887,"5554PT"
"1955",237464,5555,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.47254098841941,51.3462456745981,"5555LA"
"1956",237467,5555,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.48393922219243,51.3514587433184,"5555XC"
"1957",237465,5554,2,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.46027831196015,51.3496274317498,"5554DA"
"1958",237548,5554,2,3,0,0,3,2,1,"true",1,2,2,"true",0,2,5.44072217993968,51.3477338443319,"5554NP"
"1959",237545,5554,2,3,0,0,3,2,1,"true",1,2,2,"true",0,2,5.45435820731997,51.3448504208047,"5554ML"
"1960",237536,5556,2,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.43532793392991,51.2930212471387,"5556XA"
"1961",237611,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.45176973787851,51.3512624347129,"5554RM"
"1962",237614,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.46550677068632,51.3477165689869,"5554EM"
"1963",237615,5555,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.47139039130623,51.351626063494,"5555KK"
"1964",237612,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.45852859286429,51.354413423325,"5554AG"
"1965",237618,5555,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.47075180882442,51.3577339089337,"5555JA"
"1966",237617,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.45448055418126,51.3459332498975,"5554JS"
"1967",237616,5555,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.47180607882982,51.3468901674917,"5555LA"
"1968",237626,5555,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.46844032828337,51.3490530601166,"5555KG"
"1969",237622,5555,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.47794745813795,51.3497590047459,"5555XC"
"1970",237630,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.44007250011056,51.3504279572521,"5554NP"
"1971",237633,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.45160256380034,51.3484358019913,"5554NH"
"1972",237631,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.46013924063544,51.3546346309099,"5554AB"
"1973",237635,5555,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.48402138036591,51.3511580221472,"5555XC"
"1974",237638,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.45156239136867,51.355321090777,"5554HW"
"1975",237642,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.45877267827938,51.3538244582446,"5554AE"
"1976",237646,5554,2,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.44782475533399,51.3457928220554,"5554NH"
"1977",237656,5554,2,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.45306962339531,51.3509347406558,"5554PW"
"1978",241519,5501,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.40550814956926,51.4227303872739,"5501LD"
"1979",241522,5503,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.40782226753886,51.4168264749428,"5503XX"
"1980",241520,5502,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.42231633148836,51.4297859014201,"5502JH"
"1981",241521,5502,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.41862036254715,51.4280126134837,"5502JG"
"1982",241524,5503,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.4011210495831,51.4141950133547,"5503SC"
"1983",241523,5503,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.40261990786655,51.4107152699459,"5503SL"
"1984",241525,5501,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.39830808071402,51.4204030690632,"5501CV"
"1985",241528,5502,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.40823195455199,51.4213921557826,"5502DA"
"1986",241527,5502,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.42507727706464,51.4219179071646,"5502VK"
"1987",241530,5502,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.41693909994418,51.4263831582234,"5502JE"
"1988",241526,5501,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.39632596602801,51.4184668060533,"5501BB"
"1989",241529,5501,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.39818842007535,51.4197274723124,"5501CV"
"1990",241532,5503,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.41803933736905,51.4120422957813,"5503LV"
"1991",241533,5502,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.41541317914794,51.4229908539951,"5502BB"
"1992",241531,5502,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.41594511929934,51.4223519283006,"5502AZ"
"1993",241534,5501,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.41074309821272,51.4271445887467,"5501LE"
"1994",241547,5502,0,1,1,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.41874021627638,51.4235947505116,"5502TC"
"1995",241549,5502,0,1,1,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.42417612092445,51.4266960626719,"5502PW"
"1996",241535,5503,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.40366329987401,51.4122779299576,"5503SV"
"1997",241550,5503,0,1,1,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.41475367845596,51.4095768640778,"5503LV"
"1998",241548,5503,0,1,1,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.40099891399851,51.4132954487407,"5503SG"
"1999",241717,5503,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.41223107624362,51.4174079551393,"5503CA"
"2000",241718,5503,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.41041565037777,51.4129442467811,"5503XT"
"2001",241551,5501,0,1,1,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.39430233244102,51.4191462772982,"5501BD"
"2002",241720,5501,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.40471036904676,51.418095099323,"5501EV"
"2003",241721,5503,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.40383724287809,51.4155903814569,"5503PK"
"2004",241722,5502,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.41285910826253,51.4215794762391,"5502AT"
"2005",241723,5503,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.42067833684959,51.4182658982586,"5503JD"
"2006",241719,5503,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.40589131544391,51.4167680570252,"5503PM"
"2007",241725,5502,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.41528789481228,51.4230361892734,"5502BB"
"2008",241726,5502,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.42369844755239,51.4293206855121,"5502JX"
"2009",241724,5501,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.40428841590435,51.4184121476467,"5501EX"
"2010",241727,5502,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.41624414174749,51.4254623777488,"5502NC"
"2011",241728,5503,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.41965635213943,51.4165746989822,"5503JL"
"2012",241730,5502,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.41649394509625,51.4267797550487,"5502JE"
"2013",241733,5501,0,1,1,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.40311301535217,51.4201873081413,"5501HP"
"2014",241729,5503,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.41119746814326,51.4108488705888,"5503HA"
"2015",241735,5501,0,1,1,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.40025199394452,51.4207338883139,"5501CR"
"2016",241734,5501,0,1,1,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.39713531265208,51.4182454822861,"5501BH"
