"","HHID","Home","MemID","EpisodeID","OrigLoc","DestLoc","LeaveTime","TravelTime","BeginTime","EndTime","ActivityType","Mode","With","Charging","SchedID","DestLng","DestLat","DestPC6","OrigLng","OrigLat","OrigPC6"
"12969",243151,5501,1,2,5641,5641,"11:09+0",8,"11:17+0","11:26+0","Business","Car","Missing","NoCharging","243151-1-2",5.5246898887831,51.4474898086591,"5641PC",5.53038508336718,51.4461102929743,"5641JA"
"12970",243151,5501,1,3,5641,5701,"11:26+0",14,"11:40+0","14:52+0","Work","Car","Missing","NoCharging","243151-1-3",5.65519581484518,51.4744149484616,"5701PH",5.5246898887831,51.4474898086591,"5641PC"
"12971",243151,5501,1,4,5701,5503,"14:52+0",25,"15:17+0","15:22+0","BringGet","Car","Missing","NoCharging","243151-1-4",5.42650875709482,51.4172953338268,"5503LA",5.65519581484518,51.4744149484616,"5701PH"
"12972",243151,5501,1,5,5503,5501,"15:22+0",2,"15:24+0","03:00+1","Home","Car","Missing","PrivateCharging","243151-1-5",5.39914257550051,51.4199483671802,"5501CV",5.42650875709482,51.4172953338268,"5503LA"
"12973",243149,5503,0,0,5503,5503,"03:00+0",0,"03:00+0","14:13+0","Home","Missing","Missing","NoCharging","243149-0-0",5.41142885852398,51.4142154442409,"5503XH",NA,NA,"Home"
"12974",243149,5503,0,1,5503,5628,"14:13+0",16,"14:29+0","15:15+0","Services","Car","Missing","NoCharging","243149-0-1",5.48060205226013,51.4775745613802,"5628RD",5.41142885852398,51.4142154442409,"5503XH"
"12975",243149,5503,0,2,5628,5503,"15:15+0",16,"15:31+0","03:00+1","Home","Car","Missing","NoCharging","243149-0-2",5.4080806538102,51.4139572160662,"5503BP",5.48060205226013,51.4775745613802,"5628RD"
"12976",243149,5503,1,0,5503,5503,"03:00+0",0,"03:00+0","09:56+0","Home","Missing","Missing","PrivateCharging","243149-1-0",5.42284953558351,51.4168041207138,"5503JT",NA,NA,"Home"
"12977",243149,5503,1,1,5503,5643,"09:56+0",40,"10:36+0","11:11+0","NonGroc","Walking or Biking","Missing","NoCharging","243149-1-1",5.49771907502193,51.4241227957751,"5643KK",5.42284953558351,51.4168041207138,"5503JT"
"12978",243149,5503,1,2,5643,5505,"11:11+0",48,"11:59+0","12:04+0","Business","Walking or Biking","Missing","NoCharging","243149-1-2",5.40883446412269,51.4072048426321,"5505HH",5.49771907502193,51.4241227957751,"5643KK"
"12979",243149,5503,1,3,5505,5503,"12:04+0",11,"12:15+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","243149-1-3",5.41016382116295,51.413889101674,"5503XM",5.40883446412269,51.4072048426321,"5505HH"
"12980",243160,5503,0,0,5503,5503,"03:00+0",0,"03:00+0","03:00+1","Home","Missing","Missing","PublicCharging","243160-0-0",5.40931489565205,51.4173394381323,"5503XW",NA,NA,"Home"
"12981",243160,5503,1,0,5503,5503,"03:00+0",0,"03:00+0","13:34+0","Home","Missing","Missing","PrivateCharging","243160-1-0",5.41708739630854,51.4141102208906,"5503CW",NA,NA,"Home"
"12982",243160,5503,1,1,5503,5141,"13:34+0",75,"14:49+0","16:40+0","NonGroc","Public Transport","Missing","NoCharging","243160-1-1",5.06813308022841,51.6876299169719,"5141GC",5.41708739630854,51.4141102208906,"5503CW"
"12983",243160,5503,1,2,5141,5503,"16:40+0",75,"17:55+0","03:00+1","Home","Public Transport","Missing","NoCharging","243160-1-2",5.41523774822867,51.4176679948269,"5503EZ",5.06813308022841,51.6876299169719,"5141GC"
"12984",243157,5501,0,0,5501,5501,"03:00+0",0,"03:00+0","06:44+0","Home","Missing","Missing","NoCharging","243157-0-0",5.40204932080078,51.4212851507063,"5501CW",NA,NA,"Home"
"12985",243157,5501,0,1,5501,5501,"06:44+0",5,"06:49+0","13:13+0","Work","Car","Missing","PublicCharging","243157-0-1",5.40338943915784,51.4202580396978,"5501HR",5.40204932080078,51.4212851507063,"5501CW"
"12986",243157,5501,0,2,5501,5652,"13:54+0",6,"14:00+0","15:18+0","Social","Car","Missing","PublicCharging","243157-0-2",5.43723131166238,51.4332811965518,"5652AH",5.40338943915784,51.4202580396978,"5501HR"
"12987",243157,5501,0,3,5652,5501,"15:18+0",6,"15:24+0","03:00+1","Home","Car","Missing","NoCharging","243157-0-3",5.39540528813066,51.4209847154518,"5501AD",5.43723131166238,51.4332811965518,"5652AH"
"12988",243157,5501,1,0,5501,5501,"03:00+0",0,"03:00+0","15:17+0","Home","Missing","Missing","NoCharging","243157-1-0",5.4037901243096,51.4176970322238,"5501EW",NA,NA,"Home"
"12989",243157,5501,1,1,5501,5501,"15:17+0",6,"15:23+0","15:55+0","Groceries","Car","Missing","SemiPublicCharging","243157-1-1",5.40642331359665,51.4217908377907,"5501DW",5.4037901243096,51.4176970322238,"5501EW"
"12990",243157,5501,1,2,5501,5501,"15:55+0",5,"16:00+0","03:00+1","Home","Car","Missing","PrivateCharging","243157-1-2",5.40203843170503,51.4218556332144,"5501CZ",5.40642331359665,51.4217908377907,"5501DW"
"12991",243162,5503,0,0,5503,5503,"03:00+0",0,"03:00+0","07:21+0","Home","Missing","Missing","PrivateCharging","243162-0-0",5.41760945577581,51.4111297721657,"5503LV",NA,NA,"Home"
"12992",243162,5503,0,1,5503,5503,"07:21+0",8,"07:29+0","16:23+0","Work","Car","Missing","NoCharging","243162-0-1",5.42744640185634,51.4185089705066,"5503LA",5.41760945577581,51.4111297721657,"5503LV"
"12993",243162,5503,0,2,5503,5503,"16:23+0",9,"16:32+0","03:00+1","Home","Car","Missing","NoCharging","243162-0-2",5.42143928333595,51.4126842519594,"5503LH",5.42744640185634,51.4185089705066,"5503LA"
"12994",243162,5503,1,0,5503,5503,"03:00+0",0,"03:00+0","03:00+1","Home","Missing","Missing","PrivateCharging","243162-1-0",5.40644952878005,51.4117403485398,"5503VX",NA,NA,"Home"
"12995",243161,5501,0,0,5501,5501,"03:00+0",0,"03:00+0","13:55+0","Home","Missing","Missing","NoCharging","243161-0-0",5.39706168833124,51.4167842762765,"5501CA",NA,NA,"Home"
"12996",243161,5501,0,1,5501,5501,"13:55+0",21,"14:16+0","15:17+0","Leisure","Walking or Biking","Missing","NoCharging","243161-0-1",5.39658570269521,51.4212700367651,"5501AB",5.39706168833124,51.4167842762765,"5501CA"
"12997",243161,5501,0,2,5501,5501,"15:17+0",23,"15:40+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","243161-0-2",5.39579113933235,51.4204867708055,"5501AE",5.39658570269521,51.4212700367651,"5501AB"
"12998",243161,5501,1,0,5501,5501,"03:00+0",0,"03:00+0","14:23+0","Home","Missing","Missing","NoCharging","243161-1-0",5.39557675057389,51.4184908678697,"5501BC",NA,NA,"Home"
"12999",243161,5501,1,1,5501,5501,"14:23+0",5,"14:28+0","15:49+0","NonGroc","Car","Missing","NoCharging","243161-1-1",5.40833511476994,51.4180388732892,"5501DH",5.39557675057389,51.4184908678697,"5501BC"
"13000",243161,5501,1,2,5501,5507,"15:51+0",5,"15:56+0","15:58+0","Touring","Car","Missing","NoCharging","243161-1-2",5.37346538846268,51.4200213605163,"5507NA",5.40833511476994,51.4180388732892,"5501DH"
"13001",243161,5501,1,3,5507,5501,"15:58+0",5,"16:03+0","03:00+1","Home","Car","Missing","NoCharging","243161-1-3",5.39718361018195,51.4207591695185,"5501AM",5.37346538846268,51.4200213605163,"5507NA"
"13002",243166,5502,0,0,5502,5502,"03:00+0",0,"03:00+0","07:38+0","Home","Missing","Missing","NoCharging","243166-0-0",5.42143485009584,51.421792319696,"5502TS",NA,NA,"Home"
"13003",243166,5502,0,1,5502,5502,"07:38+0",9,"07:47+0","12:52+0","Work","Car","Missing","NoCharging","243166-0-1",5.42815022417354,51.4231369281572,"5502NH",5.42143485009584,51.421792319696,"5502TS"
"13004",243166,5502,0,2,5502,5502,"12:52+0",9,"13:01+0","03:00+1","Home","Car","Missing","PrivateCharging","243166-0-2",5.41039038368998,51.4250776125113,"5502HA",5.42815022417354,51.4231369281572,"5502NH"
"13005",243166,5502,1,0,5502,5502,"03:00+0",0,"03:00+0","08:10+0","Home","Missing","Missing","NoCharging","243166-1-0",5.41294949403686,51.4256020602581,"5502RT",NA,NA,"Home"
"13006",243166,5502,1,1,5502,5502,"08:10+0",7,"08:17+0","10:56+0","Work","Car","Missing","NoCharging","243166-1-1",5.42736512398912,51.4245137833536,"5502NH",5.41294949403686,51.4256020602581,"5502RT"
"13007",243166,5502,1,2,5502,5502,"10:56+0",6,"11:02+0","14:08+0","Home","Car","Missing","NoCharging","243166-1-2",5.41291711816203,51.4255026969481,"5502RT",5.42736512398912,51.4245137833536,"5502NH"
"13008",243166,5502,1,3,5502,5502,"14:08+0",6,"14:14+0","18:03+0","Leisure","Car","Missing","SemiPublicCharging","243166-1-3",5.4153925008399,51.421164235088,"5502EM",5.41291711816203,51.4255026969481,"5502RT"
"13009",243166,5502,1,4,5502,5502,"18:03+0",9,"18:12+0","03:00+1","Home","Car","Missing","NoCharging","243166-1-4",5.41832254260237,51.4254351537419,"5502NC",5.4153925008399,51.421164235088,"5502EM"
"13010",243282,5502,0,0,5502,5502,"03:00+0",0,"03:00+0","07:35+0","Home","Missing","Missing","NoCharging","243282-0-0",5.41576561827792,51.4297905430551,"5502HV",NA,NA,"Home"
"13011",243282,5502,0,1,5502,2361,"07:35+0",97,"09:12+0","17:41+0","Work","Car","Missing","NoCharging","243282-0-1",4.50124980316755,52.1891181980331,"2361KX",5.41576561827792,51.4297905430551,"5502HV"
"13012",243282,5502,0,2,2361,5502,"17:41+0",97,"19:18+0","03:00+1","Home","Car","Missing","NoCharging","243282-0-2",5.42230975848776,51.4261494288208,"5502PB",4.50124980316755,52.1891181980331,"2361KX"
"13013",243282,5502,1,0,5502,5502,"03:00+0",0,"03:00+0","08:00+0","Home","Missing","Missing","NoCharging","243282-1-0",5.42028098883023,51.4273181297426,"5502PA",NA,NA,"Home"
"13014",243282,5502,1,1,5502,5502,"08:00+0",6,"08:06+0","08:52+0","Leisure","Car","Missing","NoCharging","243282-1-1",5.42713982264769,51.4223965411938,"5502NH",5.42028098883023,51.4273181297426,"5502PA"
"13015",243282,5502,1,2,5502,5504,"08:52+0",5,"08:57+0","10:49+0","Work","Car","Missing","NoCharging","243282-1-2",5.40968416219325,51.4044992334605,"5504DW",5.42713982264769,51.4223965411938,"5502NH"
"13016",243282,5502,1,3,5504,5502,"10:49+0",5,"10:54+0","13:18+0","Home","Car","Missing","NoCharging","243282-1-3",5.41555319131008,51.429345456303,"5502HW",5.40968416219325,51.4044992334605,"5504DW"
"13017",243282,5502,1,4,5502,5504,"13:18+0",5,"13:23+0","13:33+0","Groceries","Car as Passenger","Missing","SemiPublicCharging","243282-1-4",5.40743274415646,51.4058220045234,"5504DJ",5.41555319131008,51.429345456303,"5502HW"
"13018",243282,5502,1,5,5504,5502,"13:33+0",5,"13:38+0","16:42+0","Home","Car as Passenger","Missing","PrivateCharging","243282-1-5",5.41971150350501,51.4216924537743,"5502TR",5.40743274415646,51.4058220045234,"5504DJ"
"13019",243282,5502,1,6,5502,5504,"16:43+0",5,"16:48+0","18:05+0","Leisure","Car","Missing","SemiPublicCharging","243282-1-6",5.4223350131396,51.403706547753,"5504DB",5.41971150350501,51.4216924537743,"5502TR"
"13020",243282,5502,1,7,5504,5502,"18:05+0",5,"18:10+0","03:00+1","Home","Car","Missing","PrivateCharging","243282-1-7",5.41472447911103,51.429259952038,"5502HW",5.4223350131396,51.403706547753,"5504DB"
"13021",243281,5501,0,0,5501,5501,"03:00+0",0,"03:00+0","15:06+0","Home","Missing","Missing","PrivateCharging","243281-0-0",5.39695729440535,51.417504111056,"5501CD",NA,NA,"Home"
"13022",243281,5501,0,1,5501,5504,"15:06+0",13,"15:19+0","16:19+0","Leisure","Walking or Biking","Missing","NoCharging","243281-0-1",5.42088969010981,51.4050006773283,"5504DB",5.39695729440535,51.417504111056,"5501CD"
"13023",243281,5501,0,2,5504,5503,"16:19+0",9,"16:28+0","17:09+0","Groceries","Walking or Biking","Missing","NoCharging","243281-0-2",5.40764094456549,51.413290015254,"5503BK",5.42088969010981,51.4050006773283,"5504DB"
"13024",243281,5501,0,3,5503,5503,"17:09+0",27,"17:36+0","17:51+0","Social","Walking or Biking","Missing","NoCharging","243281-0-3",5.39945067514535,51.4161623017526,"5503BG",5.40764094456549,51.413290015254,"5503BK"
"13025",243281,5501,0,4,5503,5501,"17:51+0",5,"17:56+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","243281-0-4",5.39621764210497,51.4220974099841,"5501AA",5.39945067514535,51.4161623017526,"5503BG"
"13026",243281,5501,1,0,5501,5501,"03:00+0",0,"03:00+0","09:25+0","Home","Missing","Missing","NoCharging","243281-1-0",5.40010094769065,51.4179324073835,"5501CL",NA,NA,"Home"
"13027",243281,5501,1,1,5501,5501,"09:25+0",8,"09:33+0","18:09+0","Work","Car as Passenger","Missing","SemiPublicCharging","243281-1-1",5.39790290613279,51.4201972212536,"5501CV",5.40010094769065,51.4179324073835,"5501CL"
"13028",243281,5501,1,2,5501,5501,"18:09+0",9,"18:18+0","03:00+1","Home","Car as Passenger","Missing","PrivateCharging","243281-1-2",5.39446323079113,51.42125867528,"5501AH",5.39790290613279,51.4201972212536,"5501CV"
"13029",243284,5501,0,0,5501,5501,"03:00+0",0,"03:00+0","15:40+0","Home","Missing","Missing","PrivateCharging","243284-0-0",5.40062302280958,51.4208775880379,"5501CR",NA,NA,"Home"
"13030",243284,5501,0,1,5501,5612,"15:40+0",11,"15:51+0","16:14+0","Groceries","Car","Missing","NoCharging","243284-0-1",5.47512677494866,51.4452471585466,"5612BA",5.40062302280958,51.4208775880379,"5501CR"
"13031",243284,5501,0,2,5612,5501,"16:15+0",11,"16:26+0","17:34+0","Home","Car","Missing","NoCharging","243284-0-2",5.40070033088798,51.4221012970597,"5501GD",5.47512677494866,51.4452471585466,"5612BA"
"13032",243284,5501,0,3,5501,5503,"17:44+0",2,"17:46+0","20:45+0","Leisure","Car","Missing","NoCharging","243284-0-3",5.39748748646474,51.4141141780061,"5503BG",5.40070033088798,51.4221012970597,"5501GD"
"13033",243284,5501,0,4,5503,5501,"20:45+0",2,"20:47+0","03:00+1","Home","Car","Missing","NoCharging","243284-0-4",5.3974856795085,51.4209761064883,"5501AL",5.39748748646474,51.4141141780061,"5503BG"
"13034",243284,5501,1,0,5501,5501,"03:00+0",0,"03:00+0","08:33+0","Home","Missing","Missing","PrivateCharging","243284-1-0",5.39976095156043,51.4197134383383,"5501HE",NA,NA,"Home"
"13035",243284,5501,1,1,5501,5501,"08:33+0",9,"08:42+0","17:39+0","Work","Car","Missing","SemiPublicCharging","243284-1-1",5.39846979674695,51.4200258012313,"5501CV",5.39976095156043,51.4197134383383,"5501HE"
"13036",243284,5501,1,2,5501,5501,"17:41+0",5,"17:46+0","19:21+0","Home","Car","Missing","NoCharging","243284-1-2",5.39801536381352,51.4201714081962,"5501CV",5.39846979674695,51.4200258012313,"5501CV"
"13037",243284,5501,1,3,5501,5501,"19:21+0",22,"19:43+0","20:17+0","Business","Walking or Biking","Missing","NoCharging","243284-1-3",5.40700904127892,51.419716845314,"5501EG",5.39801536381352,51.4201714081962,"5501CV"
"13038",243284,5501,1,4,5501,5501,"20:17+0",15,"20:32+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","243284-1-4",5.40013875342127,51.4179430288244,"5501CL",5.40700904127892,51.419716845314,"5501EG"
"13039",243283,5503,0,0,5503,5503,"03:00+0",0,"03:00+0","14:50+0","Home","Missing","Missing","PrivateCharging","243283-0-0",5.40896403128554,51.4126572023201,"5503BN",NA,NA,"Home"
"13040",243283,5503,0,1,5503,5503,"14:50+0",27,"15:17+0","19:26+0","Leisure","Walking or Biking","Missing","NoCharging","243283-0-1",5.39790686192161,51.4138791055043,"5503BG",5.40896403128554,51.4126572023201,"5503BN"
"13041",243283,5503,0,2,5503,5503,"19:26+0",8,"19:34+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","243283-0-2",5.40571802372073,51.4141930372569,"5503VE",5.39790686192161,51.4138791055043,"5503BG"
"13042",243283,5503,1,0,5503,5503,"03:00+0",0,"03:00+0","08:13+0","Home","Missing","Missing","NoCharging","243283-1-0",5.41747890241175,51.4157166321962,"5503DC",NA,NA,"Home"
"13043",243283,5503,1,1,5503,5612,"08:13+0",12,"08:25+0","13:15+0","Work","Car","Missing","NoCharging","243283-1-1",5.48058038137652,51.4451867761321,"5612AA",5.41747890241175,51.4157166321962,"5503DC"
"13044",243283,5503,1,2,5612,5612,"13:15+0",9,"13:24+0","13:30+0","Business","Car","Missing","NoCharging","243283-1-2",5.47298823931239,51.4440812947577,"5612LZ",5.48058038137652,51.4451867761321,"5612AA"
"13045",243283,5503,1,3,5612,5503,"13:30+0",12,"13:42+0","14:26+0","Home","Car","Missing","PrivateCharging","243283-1-3",5.41947569818594,51.4108275117355,"5503LV",5.47298823931239,51.4440812947577,"5612LZ"
"13046",243283,5503,1,4,5503,5612,"14:26+0",12,"14:38+0","17:22+0","Work","Car as Passenger","Missing","NoCharging","243283-1-4",5.4742384690058,51.4443353032139,"5612LX",5.41947569818594,51.4108275117355,"5503LV"
"13047",243283,5503,1,5,5612,5503,"17:22+0",12,"17:34+0","03:00+1","Home","Car as Passenger","Missing","NoCharging","243283-1-5",5.42059889266073,51.4165207807816,"5503JL",5.4742384690058,51.4443353032139,"5612LX"
"13048",243291,5501,0,0,5501,5501,"03:00+0",0,"03:00+0","03:00+1","Home","Missing","Missing","PrivateCharging","243291-0-0",5.40178693746234,51.4176369173369,"5501CE",NA,NA,"Home"
"13049",243291,5501,1,0,5501,5501,"03:00+0",0,"03:00+0","07:53+0","Home","Missing","Missing","PrivateCharging","243291-1-0",5.39700212862281,51.4204390946551,"5501AG",NA,NA,"Home"
"13050",243291,5501,1,1,5501,5611,"07:53+0",39,"08:32+0","14:29+0","Work","Walking or Biking","Missing","NoCharging","243291-1-1",5.47429227965835,51.4419695355736,"5611BL",5.39700212862281,51.4204390946551,"5501AG"
"13051",243291,5501,1,2,5611,5501,"14:29+0",39,"15:08+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","243291-1-2",5.40030360729342,51.4206420576796,"5501CR",5.47429227965835,51.4419695355736,"5611BL"
"13052",243288,5501,0,0,5501,5501,"03:00+0",0,"03:00+0","14:24+0","Home","Missing","Missing","PrivateCharging","243288-0-0",5.40748780835598,51.4247157279588,"5501LE",NA,NA,"Home"
"13053",243288,5501,0,1,5501,5503,"14:24+0",5,"14:29+0","15:35+0","Groceries","Walking or Biking","Missing","NoCharging","243288-0-1",5.40755945924195,51.4137687774205,"5503BK",5.40748780835598,51.4247157279588,"5501LE"
"13054",243288,5501,0,2,5503,5503,"16:08+0",12,"16:20+0","16:52+0","Groceries","Walking or Biking","Missing","NoCharging","243288-0-2",5.40752409124877,51.4136515166335,"5503BK",5.40755945924195,51.4137687774205,"5503BK"
"13055",243288,5501,0,3,5503,5501,"16:52+0",5,"16:57+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","243288-0-3",5.40337335542925,51.423031459857,"5501GR",5.40752409124877,51.4136515166335,"5503BK"
"13056",243288,5501,1,0,5501,5501,"03:00+0",0,"03:00+0","08:01+0","Home","Missing","Missing","PrivateCharging","243288-1-0",5.4069207668585,51.425188728774,"5501LE",NA,NA,"Home"
"13057",243288,5501,1,1,5501,5651,"08:01+0",8,"08:09+0","08:18+0","Touring","Car","Missing","NoCharging","243288-1-1",5.42405910070086,51.4729964261044,"5651GG",5.4069207668585,51.425188728774,"5501LE"
"13058",243288,5501,1,2,5651,5623,"08:24+0",6,"08:30+0","15:11+0","Work","Car","Missing","NoCharging","243288-1-2",5.4728719732779,51.4608880423637,"5623EX",5.42405910070086,51.4729964261044,"5651GG"
"13059",243288,5501,1,3,5623,5501,"15:11+0",12,"15:23+0","03:00+1","Home","Car","Missing","PrivateCharging","243288-1-3",5.40415479415084,51.4176783710154,"5501EW",5.4728719732779,51.4608880423637,"5623EX"
"13060",244342,5502,0,0,5502,5502,"03:00+0",0,"03:00+0","08:31+0","Home","Missing","Missing","NoCharging","244342-0-0",5.42156656456139,51.4315090394339,"5502SB",NA,NA,"Home"
"13061",244342,5502,0,1,5502,5502,"08:31+0",6,"08:37+0","10:29+0","Work","Car","Missing","SemiPublicCharging","244342-0-1",5.42786631893548,51.4260486871298,"5502NH",5.42156656456139,51.4315090394339,"5502SB"
"13062",244342,5502,0,2,5502,5502,"10:32+0",5,"10:37+0","11:53+0","Home","Car","Missing","NoCharging","244342-0-2",5.41820765194807,51.4277984020513,"5502JG",5.42786631893548,51.4260486871298,"5502NH"
"13063",244342,5502,0,3,5502,5613,"11:53+0",12,"12:05+0","12:50+0","Business","Car","Missing","NoCharging","244342-0-3",5.49208963657262,51.4449351337255,"5613AM",5.41820765194807,51.4277984020513,"5502JG"
"13064",244342,5502,0,4,5613,5502,"12:50+0",12,"13:02+0","15:14+0","Work","Car","Missing","FastCharging","244342-0-4",5.42809300429577,51.4251916478784,"5502NH",5.49208963657262,51.4449351337255,"5613AM"
"13065",244342,5502,0,5,5502,5502,"15:14+0",5,"15:19+0","03:00+1","Home","Car","Missing","NoCharging","244342-0-5",5.41309782296904,51.4238796515011,"5502AN",5.42809300429577,51.4251916478784,"5502NH"
"13066",244342,5502,1,0,5502,5502,"03:00+0",0,"03:00+0","08:30+0","Home","Missing","Missing","PrivateCharging","244342-1-0",5.41367668707086,51.4285616469743,"5502HX",NA,NA,"Home"
"13067",244342,5502,1,1,5502,5652,"08:30+0",4,"08:34+0","17:04+0","Work","Car","Missing","SemiPublicCharging","244342-1-1",5.43110106509376,51.4267804516481,"5652AX",5.41367668707086,51.4285616469743,"5502HX"
"13068",244342,5502,1,2,5652,5652,"17:04+0",6,"17:10+0","17:15+0","BringGet","Car","Missing","NoCharging","244342-1-2",5.43072889447933,51.4449651722129,"5652XA",5.43110106509376,51.4267804516481,"5652AX"
"13069",244342,5502,1,3,5652,5502,"17:15+0",4,"17:19+0","03:00+1","Home","Car","Missing","PrivateCharging","244342-1-3",5.42087596625691,51.424999141899,"5502JS",5.43072889447933,51.4449651722129,"5652XA"
"13070",244344,5503,0,0,5503,5503,"03:00+0",0,"03:00+0","14:16+0","Home","Missing","Missing","NoCharging","244344-0-0",5.41761251352741,51.4170826453451,"5503EX",NA,NA,"Home"
"13071",244344,5503,0,1,5503,3436,"14:16+0",104,"16:00+0","16:44+0","Touring","Public Transport","Missing","NoCharging","244344-0-1",5.06815408853188,52.0304758206942,"3436ZD",5.41761251352741,51.4170826453451,"5503EX"
"13072",244344,5503,0,2,3436,5503,"16:44+0",104,"18:28+0","03:00+1","Home","Public Transport","Missing","NoCharging","244344-0-2",5.42018040469443,51.4128845990282,"5503LH",5.06815408853188,52.0304758206942,"3436ZD"
"13073",244344,5503,1,0,5503,5503,"03:00+0",0,"03:00+0","10:12+0","Home","Missing","Missing","NoCharging","244344-1-0",5.40796221802811,51.4143071849452,"5503BR",NA,NA,"Home"
"13074",244344,5503,1,1,5503,5507,"10:12+0",7,"10:19+0","10:40+0","BringGet","Car","Missing","NoCharging","244344-1-1",5.36692841230517,51.4260991037126,"5507LB",5.40796221802811,51.4143071849452,"5503BR"
"13075",244344,5503,1,2,5507,5503,"10:41+0",7,"10:48+0","11:27+0","Home","Car","Missing","PrivateCharging","244344-1-2",5.40245311716022,51.4115423831153,"5503TE",5.36692841230517,51.4260991037126,"5507LB"
"13076",244344,5503,1,3,5503,5501,"11:36+0",5,"11:41+0","12:22+0","Groceries","Walking or Biking","Missing","NoCharging","244344-1-3",5.40548741884921,51.4217586252863,"5501KA",5.40245311716022,51.4115423831153,"5503TE"
"13077",244344,5503,1,4,5501,5501,"12:22+0",26,"12:48+0","12:53+0","BringGet","Walking or Biking","Missing","NoCharging","244344-1-4",5.39773322420947,51.4188538370462,"5501HK",5.40548741884921,51.4217586252863,"5501KA"
"13078",244344,5503,1,5,5501,5503,"12:53+0",5,"12:58+0","18:51+0","Home","Walking or Biking","Missing","NoCharging","244344-1-5",5.42022832254905,51.4129253626413,"5503LH",5.39773322420947,51.4188538370462,"5501HK"
"13079",244344,5503,1,6,5503,5612,"18:51+0",12,"19:03+0","19:25+0","BringGet","Car","Missing","NoCharging","244344-1-6",5.48346654769211,51.4484564732394,"5612AB",5.42022832254905,51.4129253626413,"5503LH"
"13080",244344,5503,1,7,5612,5503,"19:25+0",12,"19:37+0","03:00+1","Home","Car","Missing","NoCharging","244344-1-7",5.4066821338103,51.4129766086819,"5503VM",5.48346654769211,51.4484564732394,"5612AB"
"13081",244347,5501,0,0,5501,5501,"03:00+0",0,"03:00+0","07:25+0","Home","Missing","Missing","PrivateCharging","244347-0-0",5.3999798552824,51.4199062293852,"5501CT",NA,NA,"Home"
"13082",244347,5501,0,1,5501,5501,"07:25+0",8,"07:33+0","12:14+0","Work","Car","Missing","NoCharging","244347-0-1",5.40029475135323,51.4191134304594,"5501CK",5.3999798552824,51.4199062293852,"5501CT"
"13083",244347,5501,0,2,5501,5501,"12:14+0",5,"12:19+0","15:53+0","Home","Car","Missing","NoCharging","244347-0-2",5.39918073201449,51.417163340248,"5501EP",5.40029475135323,51.4191134304594,"5501CK"
"13084",244347,5501,0,3,5501,5501,"15:54+0",7,"16:01+0","16:32+0","Leisure","Walking or Biking","Missing","NoCharging","244347-0-3",5.39560952179274,51.419575555992,"5501BA",5.39918073201449,51.417163340248,"5501EP"
"13085",244347,5501,0,4,5501,5501,"16:32+0",7,"16:39+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","244347-0-4",5.3995748684167,51.4184409349959,"5501EL",5.39560952179274,51.419575555992,"5501BA"
"13086",244347,5501,1,0,5501,5501,"03:00+0",0,"03:00+0","06:48+0","Home","Missing","Missing","PublicCharging","244347-1-0",5.39817270168119,51.4200873853035,"5501CV",NA,NA,"Home"
"13087",244347,5501,1,1,5501,6131,"06:48+0",82,"08:10+0","13:42+0","Work","Public Transport","Missing","NoCharging","244347-1-1",5.8569453245372,50.9989207753233,"6131AE",5.39817270168119,51.4200873853035,"5501CV"
"13088",244347,5501,1,2,6131,6131,"14:02+0",19,"14:21+0","16:31+0","Work","Public Transport","Missing","NoCharging","244347-1-2",5.85869257425598,50.9990033379,"6131AE",5.8569453245372,50.9989207753233,"6131AE"
"13089",244347,5501,1,3,6131,5503,"16:31+0",82,"17:53+0","17:55+0","Touring","Public Transport","Missing","NoCharging","244347-1-3",5.41083289172399,51.4153899365716,"5503RA",5.85869257425598,50.9990033379,"6131AE"
"13090",244347,5501,1,4,5503,5501,"17:55+0",10,"18:05+0","03:00+1","Home","Public Transport","Missing","NoCharging","244347-1-4",5.40352291064481,51.4200509511176,"5501HP",5.41083289172399,51.4153899365716,"5503RA"
"13091",244382,5503,0,0,5503,5503,"03:00+0",0,"03:00+0","12:39+0","Home","Missing","Missing","NoCharging","244382-0-0",5.42091302017042,51.4184593150164,"5503JC",NA,NA,"Home"
"13092",244382,5503,0,1,5503,3561,"12:39+0",63,"13:42+0","14:56+0","Groceries","Car as Passenger","Missing","NoCharging","244382-0-1",5.12723674346173,52.1157603586599,"3561CX",5.42091302017042,51.4184593150164,"5503JC"
"13093",244382,5503,0,2,3561,5503,"14:56+0",63,"15:59+0","03:00+1","Home","Car as Passenger","Missing","PrivateCharging","244382-0-2",5.40220224747324,51.4172186780934,"5503KA",5.12723674346173,52.1157603586599,"3561CX"
"13094",244382,5503,1,0,5503,5503,"03:00+0",0,"03:00+0","08:10+0","Home","Missing","Missing","PrivateCharging","244382-1-0",5.42143883507632,51.4173699391788,"5503JE",NA,NA,"Home"
